assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,family,timeframe,leverage,params,total_return_pct,cagr_pct,mdd_pct,profit_factor,sharpe,win_rate_pct,trades,liquidations,final_equity_krw,symbol
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",694.7757081055216,25.860922677178078,-45.3986831804863,1.2582885804455135,0.87273498784077,40.18691588785047,321,0,79477570.81055216,BTCUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",170.0037445629163,11.651530937598253,-58.15282755029105,1.132529482415468,0.48557060569784777,36.01190476190476,336,0,27000374.45629163,ETHUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",3554.298813584942,50.58230134335125,-56.125858182848475,1.1894861383496884,1.0627776033013014,40.23668639053255,338,0,365429881.3584942,BNBUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",1929.7994220468688,43.72262322783471,-72.71350464260911,1.4695983091389737,0.9388486146996219,38.07531380753138,239,0,202979942.20468688,XRPUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",204.57253257023245,14.274174027509812,-66.95219059838851,1.1294834598659542,0.5153588750923427,37.58620689655172,290,0,30457253.257023245,ADAUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",8605.039320257549,87.08608515583892,-84.578622812188,1.2735873898083412,1.0726371183896861,36.05769230769231,208,0,870503932.0257549,DOGEUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",132.89532617966682,11.772254989690145,-82.00446588059918,1.0529225692167696,0.47445742074719865,36.177474402730375,293,0,23289532.61796668,LINKUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",-57.21893612551865,-9.308895281555218,-75.17814831187756,0.8472286682136398,0.004909631540602847,38.435374149659864,294,0,4278106.387448136,LTCUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",182.51940317626264,18.802626325855364,-68.57028027274205,1.1385728629345075,0.5854099966352877,39.565217391304344,230,0,28251940.317626264,SOLUSDT
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",182.5526947778444,19.20373720630004,-73.16258729578044,1.0602762192369153,0.5837839746404084,34.22222222222222,225,0,28255269.477784444,AVAXUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",668.3754348085032,25.390030565441734,-42.887244326574304,1.2636446629590783,0.843324407213258,41.66666666666667,300,0,76837543.48085032,BTCUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",276.7454477974361,15.855896387582892,-64.02165099176564,1.1424491162517243,0.5640841606756812,35.275080906148865,309,0,37674544.77974361,ETHUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",2976.175417368349,47.66106390422424,-64.5010332793388,1.1694223543302118,1.0028662809927407,39.375,320,0,307617541.7368349,BNBUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",2938.370562181223,50.88017034407175,-65.06240774888423,1.4644240612201953,1.0160295681013045,37.00440528634361,227,0,303837056.2181223,XRPUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",414.5501913768437,21.683557599039748,-73.62657021195326,1.2105017812688401,0.6378912012822042,37.45454545454546,275,0,51455019.137684375,ADAUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",14632.849181279396,101.41393719603062,-74.40045784558428,1.3056134124187608,1.150698420981092,36.41025641025641,195,0,1473284918.1279397,DOGEUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",104.26825594654537,9.859005277309185,-86.38710351657942,1.031080141979144,0.4489068465356495,37.27598566308244,279,0,20426825.594654538,LINKUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",-57.380437781103176,-9.348360436149761,-72.75715924513851,0.8535430887462744,0.026611200580294276,38.18181818181819,275,0,4261956.221889682,LTCUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",306.3937381972176,26.18869131828834,-67.33915978546592,1.1905029301523276,0.6810339455148862,40.74074074074074,216,0,40639373.81972176,SOLUSDT
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",392.49866931484155,30.948171722818163,-70.57242461210987,1.113336759354688,0.7324815186510328,38.42364532019704,203,0,49249866.931484155,AVAXUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",705.3508766892429,26.045655543963985,-56.517945888172925,1.3018328269561756,0.8158497953569677,42.084942084942085,259,0,80535087.6689243,BTCUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",727.7966032199563,26.430709383983174,-62.48981356058578,1.198426176652015,0.7312690551714024,35.11450381679389,262,0,82779660.32199563,ETHUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",4134.321780274772,53.127021827706585,-58.75948597652414,1.2412631052274883,1.0420447293582145,42.086330935251794,278,0,423432178.0274772,BNBUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",1818.0031802394967,42.74496861393522,-57.430920261841045,1.3499673225194568,0.8968420855433067,34.46601941747573,206,0,191800318.02394968,XRPUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",520.1051469666814,24.434419806179775,-67.90100894129962,1.1946920441168305,0.6664964202429797,36.206896551724135,232,0,62010514.69666815,ADAUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",10968.078447349839,93.49473874281759,-73.39778061483987,1.2320218403839578,1.1006145991512395,36.7816091954023,174,0,1106807844.734984,DOGEUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",89.35977195930596,8.768436876986897,-89.08098886800825,1.0245177706503426,0.44753931633805744,35.0,240,0,18935977.195930596,LINKUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",-80.15121769338258,-16.979812625223456,-83.36462034087653,0.7450659897029179,-0.10236982581726728,35.0597609561753,251,0,1984878.2306617417,LTCUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",816.7898149582296,44.42236002525326,-70.87166020668941,1.221020076145753,0.8701999754185301,39.247311827956985,186,0,91678981.49582295,SOLUSDT
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",629.3817541275772,39.940300228629,-66.85530467381082,1.103635707747673,0.8237627893919761,35.59322033898305,177,0,72938175.41275772,AVAXUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",1145.447663096423,32.293052747110586,-53.205300521233276,1.2948246338384595,0.9241699153062832,39.50617283950617,243,0,124544766.3096423,BTCUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",572.4916917683732,23.5491982475901,-66.63744779295304,1.15778388276537,0.6789343995189624,32.800000000000004,250,0,67249169.17683733,ETHUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",5696.156149061786,58.694833997345405,-64.1286857396867,1.2840161208679362,1.084190832566927,42.168674698795186,249,0,579615614.9061786,BNBUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",1929.7652953250708,43.722332093431945,-57.52480429216706,1.3300312382666577,0.8987102949956152,33.160621761658035,193,0,202976529.53250706,XRPUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",388.9411826509906,20.941599684211543,-71.03937927092363,1.1540189773479301,0.616235984589353,36.486486486486484,222,0,48894118.265099056,ADAUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",6972.03369591258,81.71373739501635,-73.39778061483987,1.1963630725254615,1.0322259919378545,36.74698795180723,166,0,707203369.591258,DOGEUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",164.08268645674195,13.636789910857416,-89.02812016907396,1.0408446854723465,0.5216709601090445,36.486486486486484,222,0,26408268.645674195,LINKUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",-72.67666235453048,-13.869552925062024,-86.31119385366506,0.793979030652017,-0.00467421766005645,37.60683760683761,234,0,2732333.7645469517,LTCUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",1414.1385613579664,56.95746356897003,-73.51804484680041,1.2460425489809341,0.9746921994903306,40.229885057471265,174,0,151413856.13579664,SOLUSDT
10,9,1081.2296850515636,38.00769242027127,-71.63087294498953,1.1770734776454157,0.9097716561994645,2118,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 10}",1017.0117070067045,50.39983641770651,-72.22236661905544,1.1343068042102695,0.9208330174033139,36.36363636363637,165,0,111701170.70067045,AVAXUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",1221.206468866301,33.16270975733646,-57.51877911597872,1.3076659596319704,0.9211378655361036,40.692640692640694,231,0,132120646.8866301,BTCUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",433.8105309352984,20.423346707960597,-68.54796685971114,1.134808894954301,0.6264919028089817,32.48945147679325,237,0,53381053.093529835,ETHUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",5727.362134096117,58.79179348324279,-59.127598690941994,1.2451622355443457,1.0574705241576376,41.10169491525424,236,0,582736213.4096117,BNBUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",888.6794334677274,31.791290023739705,-75.27880257224474,1.2070955523916385,0.7517421672545532,33.513513513513516,185,0,98867943.34677275,XRPUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",572.262112473432,25.644201093581586,-70.95150329849838,1.1481753104349692,0.6774680504004752,35.23809523809524,210,0,67226211.2473432,ADAUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",6554.096477356748,80.16796367691003,-77.7351367910112,1.140893688509859,1.0175160532068177,34.5679012345679,162,0,665409647.7356749,DOGEUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",180.1010889690108,14.521149892651453,-89.36861069296191,1.0403675144008107,0.5376076003708655,35.748792270531396,207,0,28010108.89690108,LINKUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",-78.88379552070226,-16.386333148036947,-86.52058033729814,0.7778539058687236,-0.03735091870647701,37.219730941704036,223,0,2111620.4479297735,LTCUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",1439.073230566505,57.38334290894163,-72.99166965730868,1.1747107478503676,0.9707309726834372,39.87730061349693,163,0,153907323.0566505,SOLUSDT
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",2109.875007304688,68.7948779152013,-71.45506245865194,1.1524652146188268,1.0660439182809773,34.899328859060404,149,0,220987500.7304688,AVAXUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",2335.584805840098,42.51387414767927,-56.71246809564134,1.407233429395197,1.036921102313104,40.0,200,0,243558480.5840098,BTCUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",1651.0831387527262,37.390594896876415,-61.51947619192348,1.16722040905808,0.8553761553903917,34.92822966507177,209,0,175108313.87527263,ETHUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",3696.6712493146547,51.23841316518709,-63.58998115932862,1.2253280810109868,0.963612218475408,39.523809523809526,210,0,379667124.93146545,BNBUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",791.1193349079005,30.1519219753541,-68.59085461208541,1.2019458200952122,0.7261336943168197,30.952380952380953,168,0,89111933.49079005,XRPUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",737.1604417049377,28.990042252386083,-73.90128226451762,1.1479901590151484,0.7161705022071277,35.78947368421053,190,0,83716044.17049378,ADAUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",7364.232711548246,83.0944595489969,-79.21257451568438,1.1606191769256962,1.0330433157717271,37.24137931034483,145,0,746423271.1548246,DOGEUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",195.29474889413777,15.3202842527977,-90.84474191876548,1.0355811754851636,0.5555257388837233,37.704918032786885,183,0,29529474.889413778,LINKUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",-68.40290452283591,-12.417013814835665,-87.40430493621088,0.8681037523969056,0.07231649282196534,34.84848484848485,198,0,3159709.547716409,LTCUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",1117.9440401693016,51.39051679081679,-78.38978123156807,1.1370737038890668,0.9111295245783103,37.24137931034483,145,0,121794404.01693016,SOLUSDT
10,9,1384.513589461014,39.95223452227784,-75.81090860250347,1.1543046679704223,0.883252839984351,1781,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 16}",2510.25684879653,73.61580403226151,-77.72053494048934,1.1181681161829038,1.0903628159104912,33.83458646616541,133,0,261025684.879653,AVAXUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",2086.5986993753813,40.81873496250312,-59.84847803968686,1.4141982266484228,0.9851866541854055,38.20224719101123,178,0,218659869.93753812,BTCUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",514.5126182204626,22.31935391666715,-70.935594070122,1.1135887712025836,0.6403284742791938,34.0,200,0,61451261.82204627,ETHUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",3050.3289898255534,48.06170579389351,-67.01172773889562,1.1984776510607358,0.9225186794517145,38.62433862433862,189,0,315032898.9825553,BNBUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",618.1955935409762,26.81254232504513,-75.39289318396226,1.2071495443776517,0.6854163154231036,27.741935483870968,155,0,71819559.35409762,XRPUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",565.0774380013761,25.482566655910045,-80.1577878082864,1.1375106752648163,0.6727514955887532,33.52272727272727,176,0,66507743.80013761,ADAUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",5869.287391267467,77.44457648807146,-85.12464218938304,1.1714702772219057,1.00226100279616,37.404580152671755,131,0,596928739.1267467,DOGEUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",454.9403505630412,25.30677334803977,-90.45121553135876,1.0466291346717898,0.6693672414554447,36.96969696969697,165,0,55494035.05630412,LINKUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",-82.07710567961988,-17.94921580692015,-86.9810095754428,0.7949167930618067,-0.006642777211688575,35.51912568306011,183,0,1792289.4320380124,LTCUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",2224.9801406657034,68.53118108059186,-71.46995285938559,1.210428713234002,1.032619513541942,39.84375,128,0,232498014.06657034,SOLUSDT
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",660.6571913763822,40.93749438383616,-81.88567186931932,1.0718679646543132,0.8226322564704122,33.85826771653544,127,0,76065719.13763823,AVAXUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",1110.8137035999177,31.879710787853767,-33.392890385485686,1.4401108594065486,1.048671604120521,40.57971014492754,276,0,121081370.35999179,BTCUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",1070.361282171801,31.383404296850514,-55.298804401674495,1.288358870513185,0.8875355687832466,37.5,288,0,117036128.21718009,ETHUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",2539.573601289478,45.11222012586706,-50.706693040029464,1.2266971855947197,1.0082361155838353,42.42424242424242,297,0,263957360.12894782,BNBUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",1794.0951690669901,42.529406982066334,-74.40783963513469,1.5416334739518154,0.9349876983842057,38.46153846153847,208,0,189409516.90669903,XRPUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",177.66637827340205,13.014943053496886,-70.29357020502242,1.1242339924337506,0.49310584828321047,39.31297709923664,262,0,27766637.827340204,ADAUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",12142.487539120397,96.2508269955818,-78.21245149315132,1.3800678404472355,1.1286627996346499,36.11111111111111,180,0,1224248753.9120398,DOGEUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",96.54751229187295,9.303191446888137,-81.67789396437712,1.056290043463721,0.42883940648545527,37.06563706563706,259,0,19654751.229187295,LINKUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",-46.38420078375,-6.921965327586809,-58.6495340036564,0.8908247323950497,0.04372147271797443,37.79527559055118,254,0,5361579.9216249995,LTCUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",559.8964391629203,36.75582122305663,-51.76675690553723,1.297227126641652,0.820242985438876,43.56435643564357,202,0,65989643.91629203,SOLUSDT
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",272.9271349566766,24.931789802852823,-69.93238694034265,1.092904844070404,0.662505151719369,34.196891191709845,193,0,37292713.49566766,AVAXUSDT
10,9,1051.86474596068,37.134000826612535,-62.86479248115437,1.251524804395824,0.9479460685185853,2263,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 5}",1192.3277533516743,32.83656301410951,-32.86263145513284,1.4649474484361666,1.049467295717579,41.63424124513619,257,0,129232775.33516744,BTCUSDT
10,9,1051.86474596068,37.134000826612535,-62.86479248115437,1.251524804395824,0.9479460685185853,2263,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 5}",1683.6498800625477,37.67180214199486,-61.846122804600526,1.291575026322795,0.9794281600566712,38.54961832061068,262,0,178364988.0062548,ETHUSDT
10,9,1051.86474596068,37.134000826612535,-62.86479248115437,1.251524804395824,0.9479460685185853,2263,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 5}",2349.0401817249194,43.88075263615529,-57.77041956933026,1.2049122559783532,0.9695407534160316,40.213523131672595,281,0,244904018.17249194,BNBUSDT
10,9,1051.86474596068,37.134000826612535,-62.86479248115437,1.251524804395824,0.9479460685185853,2263,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 5}",2330.92863327858,46.879508074130904,-69.80673151173495,1.5120991828950516,0.9800543208636694,35.5,200,0,243092863.327858,XRPUSDT
10,9,1051.86474596068,37.134000826612535,-62.86479248115437,1.251524804395824,0.9479460685185853,2263,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 5}",362.52708452773936,20.139577923846865,-76.62045062121891,1.2114745824688533,0.6162414420709651,39.91935483870967,248,0,46252708.452773936,ADAUSDT
10,9,1051.86474596068,37.134000826612535,-62.86479248115437,1.251524804395824,0.9479460685185853,2263,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 5}",22133.095835169603,113.379649999988,-65.59063029802064,1.4088666282557047,1.217610340532713,37.12574850299401,167,0,2223309583.51696,DOGEUSDT
10,9,1051.86474596068,37.134000826612535,-62.86479248115437,1.251524804395824,0.9479460685185853,2263,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 5}",115.30750230102117,10.62283568993565,-84.06962831689046,1.045579718687837,0.4563443366280971,37.95918367346939,245,0,21530750.230102118,LINKUSDT
