assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,entry_n,exit_n,leverage,robust_train
10,10,3974.901266211046,85.1925735495403,-72.55681752670854,1.387566486578991,1.1479930867064736,973,0,150,80,1.25,True
10,9,3279.610403314071,84.77787129049264,-72.51531409751422,1.4221105636020064,1.2239398201435017,925,0,140,100,1.1,True
10,9,3647.858593792944,84.72300514448347,-71.10909090812144,1.4392162463035791,1.1981491430834907,869,0,160,100,1.2,True
10,9,2926.042753351496,84.33123229303665,-79.24960741436541,1.351144269270582,1.1411207446091565,967,0,130,100,1.3,True
10,10,4082.9760841319794,84.32949744690181,-66.51802542374739,1.4342597015694518,1.194977167841246,983,0,160,70,1.2,True
10,9,3515.652973392057,83.38454842332054,-70.25830343914649,1.4281996388462896,1.1936438961170062,1001,0,140,80,1.1,True
10,9,2836.8191481660747,83.35506947401858,-78.95648726353626,1.3071354896162264,1.1022188523571375,1009,0,120,100,1.3,True
10,9,4314.328680137671,83.34382786291195,-71.46707324317283,1.39276031244673,1.2138286490442964,1048,0,140,70,1.2,True
10,9,3415.1897674261127,83.34328332806726,-80.25539443659514,1.335654931915047,1.1526719830377092,865,0,150,110,1.3,True
10,9,3815.472010269258,83.06482691537279,-83.91153186026065,1.2811274368746075,1.1234049207962995,931,0,130,110,1.4,True
10,9,2819.6677005502625,82.96972850033566,-74.2667017146002,1.385796292393978,1.1657968550051963,890,0,140,110,1.1,True
10,10,3602.727000543915,82.64911451202923,-70.96371522400614,1.4058430555768227,1.143867248818311,973,0,150,80,1.2,True
10,9,2773.3121679424203,82.64335334948244,-77.75262755242207,1.3687214744262917,1.138852912533932,967,0,130,100,1.25,True
10,9,3218.2719120069805,82.14939579669672,-78.98978857857854,1.3514459862344803,1.1502141322936827,865,0,150,110,1.25,True
10,9,2697.5724538033037,81.7761706041592,-77.50370656140763,1.3251584476896436,1.0977372322957382,1009,0,120,100,1.25,True
10,9,2851.7793093017485,81.23517399034728,-71.85325502412405,1.44219827933265,1.1596813977098626,899,0,150,100,1.1,True
10,9,2614.9319197605696,80.8097955284218,-76.17021025220566,1.3872302679486113,1.1364209974789947,967,0,130,100,1.2,True
10,9,3019.198387439385,80.79333767664366,-77.64933760863634,1.367994694460391,1.147558319301043,865,0,150,110,1.2,True
