assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,entry_n,exit_n,leverage,train_rank,train_median_return_pct,train_median_cagr_pct,train_median_mdd_pct,train_median_profit_factor,robust_oos,total_return_pct,cagr_pct,mdd_pct,profit_factor,sharpe,win_rate_pct,trades,liquidations,final_equity_krw,symbol
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,26.378188473505837,9.673263640637476,-71.92116646199335,1.0842628762859494,0.5057216476564742,39.62264150943396,53,0,12637818.847350584,ADAUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,24.18828592435096,10.488233457532381,-81.31786829576738,1.0444511309787154,0.5119587648553281,39.130434782608695,46,0,12418828.592435095,DOGEUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,-52.06308760496003,-27.25166750844702,-83.40595507605164,0.8285227937802074,-0.06876077819278065,30.357142857142854,56,0,4793691.239503996,LINKUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,-80.03664986585977,-45.721231319030494,-88.89821386327102,0.668394846922525,-0.5126281233097815,29.6875,64,0,1996335.0134140225,LTCUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,-28.48337123813993,-16.640295462023936,-79.22290039262961,0.867683306721757,0.03180863113829718,37.5,40,0,7151662.876186007,SOLUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,-36.41407360472625,-22.15909102186996,-80.45591225297453,0.8968336962457383,-0.010301105842286818,29.72972972972973,37,0,6358592.639527375,AVAXUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,214.93995547106763,52.14669947181845,-35.82807864778239,1.8466555401291402,1.1882543152545557,40.0,45,0,31493995.54710676,BTCUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,43.92796074765837,14.249139702073798,-57.81894706818438,1.1409268018277552,0.5191864849187056,34.0,50,0,14392796.074765837,ETHUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,-22.038637259190686,-8.91134568979104,-70.85299396129258,0.9117538760461927,0.08993881077751475,33.9622641509434,53,0,7796136.274080931,BNBUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,74.6147833231532,24.742803270047588,-76.58865752623386,1.147842413065416,0.6724439855170804,23.404255319148938,47,0,17461478.332315322,XRPUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,-31.535686005054075,-13.879799625275634,-87.52671493921939,0.9261847558942687,0.22081641160611254,36.17021276595745,47,0,6846431.399494592,ADAUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,-35.942768351927114,-18.540583039044712,-89.50920368484302,0.9124778822331432,0.16186243452362156,40.0,40,0,6405723.164807289,DOGEUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,-32.72358913424568,-15.760713198236997,-79.69274223669801,0.8786013954994861,0.17869527804196744,33.33333333333333,45,0,6727641.086575432,LINKUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,-72.12582316254468,-38.39642320043849,-86.64239500244943,0.695647071561605,-0.29074519574187324,28.846153846153843,52,0,2787417.6837455328,LTCUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,1.781274819933687,0.9631681049518503,-71.41892573534543,1.0068060687004294,0.3660837320758009,43.333333333333336,30,0,10178127.48199337,SOLUSDT
10,4,-26.78716163212238,-11.395572657533336,-78.14069988146593,0.919331319063706,0.19975584482404,441,0,150,100,1.5,7,5047.6199743931165,96.0004120087948,-82.99386895620248,1.3041197288999882,False,-67.41079022772234,-46.22205615904683,-91.14462778838059,0.7523759324449055,-0.4689913467800701,31.25,32,0,3258920.9772277665,AVAXUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,155.38243785420812,40.915680238366335,-35.673172295521624,1.7829942298725499,1.0769372781284519,38.297872340425535,47,0,25538243.785420813,BTCUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,77.28973089165126,23.30306003510041,-48.985905701386415,1.281600986436019,0.6641205079444119,36.0,50,0,17728973.089165125,ETHUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,-21.519603608503836,-8.68445927995143,-67.24314280067341,0.9065663210545782,0.04253715672797241,33.92857142857143,56,0,7848039.6391496165,BNBUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,89.980445346471,28.9861426057483,-70.90864251507267,1.2062555450857224,0.712897604942115,22.916666666666664,48,0,18998044.5346471,XRPUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,-9.199997376455604,-3.7349733146401665,-82.07188310388021,0.9761985721412558,0.3090719158342235,35.41666666666667,48,0,9080000.26235444,ADAUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,-21.317649913738414,-10.451055034453072,-84.7191325533103,0.9407629317148299,0.21295380365531402,39.02439024390244,41,0,7868235.008626158,DOGEUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,-27.33108118950618,-12.902773298491233,-76.06833477215767,0.8962172989238743,0.16122499538253618,34.04255319148936,47,0,7266891.8810493825,LINKUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,-71.26857998005822,-37.68470314670465,-84.44528806694122,0.6685777900918051,-0.39556793510213295,27.27272727272727,55,0,2873142.0019941777,LTCUSDT
