symbol,start,end,turbo_exposure,ultra_threshold,brake_dd,return_pct,multiple,mdd_pct,liquidated,max_exposure_seen
ADAUSDT,2022-03-28 00:00:00+00:00,2024-03-27 00:00:00+00:00,1.5,1.15,0.1,-17.617303141023665,0.8238269685897633,-20.204942261975845,0,1.5
ADAUSDT,2022-09-24 00:00:00+00:00,2024-09-23 00:00:00+00:00,1.5,1.15,0.1,-15.237933355478383,0.8476206664452162,-20.079204310889576,0,1.5
ADAUSDT,2023-03-23 00:00:00+00:00,2025-03-22 00:00:00+00:00,1.5,1.15,0.1,8.385904716918446,1.0838590471691845,-20.079204310889565,0,1.5
ADAUSDT,2023-09-19 00:00:00+00:00,2025-09-18 00:00:00+00:00,1.5,1.15,0.1,19.31086119198668,1.1931086119198668,-20.079204310889665,0,1.5
ADAUSDT,2024-03-17 00:00:00+00:00,2026-03-17 00:00:00+00:00,1.5,1.15,0.1,46.84332186042255,1.4684332186042255,-20.123340393185487,0,1.5
DOGEUSDT,2019-07-06 00:00:00+00:00,2021-07-05 00:00:00+00:00,1.5,1.15,0.1,60.23196932678025,1.6023196932678025,-23.352708342228023,0,1.5
DOGEUSDT,2020-01-02 00:00:00+00:00,2022-01-01 00:00:00+00:00,1.5,1.15,0.1,60.78703647282791,1.607870364728279,-23.352708342228045,0,1.5
DOGEUSDT,2020-06-30 00:00:00+00:00,2022-06-30 00:00:00+00:00,1.5,1.15,0.1,43.88653035777499,1.4388653035777499,-23.352708316872175,0,1.5
DOGEUSDT,2020-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,1.5,1.15,0.1,76.16053847416117,1.7616053847416118,-34.497759130186964,0,1.5
DOGEUSDT,2021-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,1.5,1.15,0.1,-19.696222704029942,0.8030377729597006,-20.19990291503281,0,1.5
DOGEUSDT,2021-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,1.5,1.15,0.1,15.121055055891075,1.1512105505589108,-20.037817245544854,0,1.5
DOGEUSDT,2022-06-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,1.5,1.15,0.1,49.3300607050059,1.493300607050059,-20.037817245544886,0,1.5
DOGEUSDT,2022-12-17 00:00:00+00:00,2024-12-16 00:00:00+00:00,1.5,1.15,0.1,-14.42641726755265,0.8557358273244735,-20.277837391077913,0,0.75
DOGEUSDT,2023-06-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,1.5,1.15,0.1,-14.478434081509006,0.8552156591849099,-20.26549636882008,0,1.5
DOGEUSDT,2023-12-12 00:00:00+00:00,2025-12-11 00:00:00+00:00,1.5,1.15,0.1,97.33196829161955,1.9733196829161954,-20.09226366963063,0,1.5
DOGEUSDT,2024-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,1.5,1.15,0.1,76.52833768227904,1.7652833768227905,-20.092263669630672,0,1.5
LINKUSDT,2019-01-17 00:00:00+00:00,2021-01-16 00:00:00+00:00,1.5,1.15,0.1,-9.438312243178448,0.9056168775682155,-20.152187117438036,0,1.5
LINKUSDT,2019-07-16 00:00:00+00:00,2021-07-15 00:00:00+00:00,1.5,1.15,0.1,-4.609364839400298,0.953906351605997,-20.334667115478076,0,1.5
LINKUSDT,2020-01-12 00:00:00+00:00,2022-01-11 00:00:00+00:00,1.5,1.15,0.1,21.04335626622229,1.210433562662223,-20.103535836688703,0,1.5
LINKUSDT,2020-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,1.5,1.15,0.1,39.392721455077705,1.393927214550777,-20.0726017127424,0,1.5
LINKUSDT,2021-01-06 00:00:00+00:00,2023-01-06 00:00:00+00:00,1.5,1.15,0.1,-8.661228426558132,0.9133877157344187,-20.163634209763657,0,1.5
LINKUSDT,2021-07-05 00:00:00+00:00,2023-07-05 00:00:00+00:00,1.5,1.15,0.1,-13.91999079644155,0.8608000920355845,-20.072563329387695,0,1.5
LINKUSDT,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,1.5,1.15,0.1,-14.259502549297975,0.8574049745070202,-20.223848228499687,0,1.5
LINKUSDT,2022-06-30 00:00:00+00:00,2024-06-29 00:00:00+00:00,1.5,1.15,0.1,-15.572021266278647,0.8442797873372135,-20.552746986419045,0,1.5
LINKUSDT,2022-12-27 00:00:00+00:00,2024-12-26 00:00:00+00:00,1.5,1.15,0.1,0.7159536117556042,1.007159536117556,-20.022499170075147,0,1.5
LINKUSDT,2023-06-25 00:00:00+00:00,2025-06-24 00:00:00+00:00,1.5,1.15,0.1,35.750564824214905,1.357505648242149,-20.02249917007498,0,1.5
LINKUSDT,2023-12-22 00:00:00+00:00,2025-12-21 00:00:00+00:00,1.5,1.15,0.1,-14.984262118718107,0.8501573788128189,-20.609093166193492,0,1.5
LINKUSDT,2024-06-19 00:00:00+00:00,2026-06-19 00:00:00+00:00,1.5,1.15,0.1,-7.791163159791992,0.9220883684020801,-20.043424799817476,0,1.5
LTCUSDT,2017-12-14 00:00:00+00:00,2019-12-14 00:00:00+00:00,1.5,1.15,0.1,-19.50877252062586,0.8049122747937414,-20.0787710257346,0,1.5
LTCUSDT,2018-06-12 00:00:00+00:00,2020-06-11 00:00:00+00:00,1.5,1.15,0.1,10.651197122149991,1.1065119712215,-20.644827533453125,0,1.5
